s_db_ex_punch_card_t_clock_actor_user_dt.app_id,s_db_ex_punch_card_t_clock_actor_user_dt.user_id,s_db_ex_punch_card_t_clock_actor_user_dt.common_user_id,s_db_ex_punch_card_t_clock_actor_user_dt.activity_id,s_db_ex_punch_card_t_clock_actor_user_dt.user_type,s_db_ex_punch_card_t_clock_actor_user_dt.clock_days,s_db_ex_punch_card_t_clock_actor_user_dt.latest_diary_time,s_db_ex_punch_card_t_clock_actor_user_dt.zan_count,s_db_ex_punch_card_t_clock_actor_user_dt.comment_count,s_db_ex_punch_card_t_clock_actor_user_dt.topic_count,s_db_ex_punch_card_t_clock_actor_user_dt.review_count,s_db_ex_punch_card_t_clock_actor_user_dt.is_pay,s_db_ex_punch_card_t_clock_actor_user_dt.state,s_db_ex_punch_card_t_clock_actor_user_dt.comment_remind_switch,s_db_ex_punch_card_t_clock_actor_user_dt.punch_remind_switch,s_db_ex_punch_card_t_clock_actor_user_dt.reward_remind_switch,s_db_ex_punch_card_t_clock_actor_user_dt.group_id,s_db_ex_punch_card_t_clock_actor_user_dt.pass_weight,s_db_ex_punch_card_t_clock_actor_user_dt.pass_state,s_db_ex_punch_card_t_clock_actor_user_dt.actor_from,s_db_ex_punch_card_t_clock_actor_user_dt.created_at,s_db_ex_punch_card_t_clock_actor_user_dt.updated_at,s_db_ex_punch_card_t_clock_actor_user_dt.statdate
app00khv0zv4279,u_5ea78d5656a29_aw5cX8u3Q2,uu_5f1e27a7d4b32_ElHFkagx,ac_5f150368d973d_mQdWcAXt,0,18,1597418453649,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-07-27 22:56:01.0,2020-08-14 23:20:53.0,20201115
app00khv0zv4279,u_5ea79ca676838_hqu1YBt3dg,uu_5f1ed6c801436_MXnPQuOT,ac_5f152c45813e7_XMQDefbI,0,0,1595856587223,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-07-27 21:29:47.0,2020-07-27 21:29:47.0,20201115
app00khv0zv4279,u_5ea7a91bef237_ImNt0HGrvE,uu_5f1e2a55baab3_PcDmpomw,ac_5f153135858b9_GbcsEps7,0,4,1596116568696,2,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-07-27 09:14:00.0,2020-07-30 21:43:13.0,20201115
app00khv0zv4279,u_5ea7eb596ed58_7lQ3UozpWt,uu_5ee0ccfc7b0e4_rw1d8FLL,ac_5ede076e094c3_HdckcWYy,0,0,1591790849905,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-06-10 20:07:29.0,2020-06-10 20:07:29.0,20201115
app00khv0zv4279,u_5ea7eb596ed58_7lQ3UozpWt,uu_5ee0ccfc7b0e4_rw1d8FLL,ac_5f150368d973d_mQdWcAXt,0,0,1595811969189,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-07-27 09:06:09.0,2020-07-27 09:06:09.0,20201115
app00khv0zv4279,u_5ea7f36c42808_1LVHjQZd3M,uu_5f1e4badd16db_yaz3Rumq,ac_5f150368d973d_mQdWcAXt,0,0,1595820977253,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-07-27 11:36:17.0,2020-07-27 11:36:17.0,20201115
app00khv0zv4279,u_5ea7ffc40385b_KIjYtnXZg4,uu_5eb50e7e646c9_XSIcf4vg,ac_5f152e366957e_Lc2Tj5YM,0,1,1595907809458,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-07-28 10:20:32.0,2020-07-28 11:43:29.0,20201115
app00khv0zv4279,u_5ea8011eb6bca_sBtG4K0n8N,uu_5f1e8f3caca77_jqcu0OsQ,ac_5f152da312c33_Vu9CVKwp,0,25,1597934839341,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-07-27 16:45:06.0,2020-08-20 22:47:19.0,20201115
app00khv0zv4279,u_5ea921cd2b454_WRFPCG3Rkp,uu_5f27cd2f72ce8_tjSFqCHi,ac_5f153135858b9_GbcsEps7,0,6,1597157496445,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-08-03 16:39:22.0,2020-08-11 22:51:36.0,20201115
app00khv0zv4279,u_5ea921cd2b454_WRFPCG3Rkp,uu_5f27cd2f72ce8_tjSFqCHi,ac_5f2a836150c66_8l07hdyG,0,7,1598281777892,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-08-15 22:13:39.0,2020-08-24 23:09:37.0,20201115
app00khv0zv4279,u_5ea93b3a8536e_qvueX3B7Ym,uu_5caa04eda5670_OQSdwzVl,ac_5f152c45813e7_XMQDefbI,0,30,1598316903506,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-07-27 20:32:35.0,2020-08-25 08:55:03.0,20201115
app00khv0zv4279,u_5ea97dbcf3d0c_vPA5YnVyBZ,uu_5f1eac739a4ac_u82fAZIL,ac_5f1531b52f0f3_xL49avBh,0,29,1598247190319,2,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-07-27 18:29:19.0,2020-08-24 13:33:10.0,20201115
app00khv0zv4279,u_5eaa35d37fe31_5y7gSUHNmp,uu_5f1d7780dbb56_6OHYxmSY,ac_5f152da312c33_Vu9CVKwp,0,30,1598367122803,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-07-26 20:31:21.0,2020-08-25 22:52:02.0,20201115
app00khv0zv4279,u_5eabaf8cb4f20_KyhcKQwRj7,uu_5ee0476c0790f_N81JhvDd,ac_5f152da312c33_Vu9CVKwp,0,0,1595811548469,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-07-27 08:59:08.0,2020-07-27 08:59:08.0,20201115
app00khv0zv4279,u_5eb4c75649689_iBbb4DHwRZ,uu_5f1d9a5c8726e_AuxOVB66,ac_5f150368d973d_mQdWcAXt,0,0,1595775823757,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-07-26 23:03:43.0,2020-07-26 23:03:43.0,20201115
app00khv0zv4279,u_5eb4d99758add_LdB7XntXRK,uu_5edd935457fc8_Oocxvy5A,ac_5edccc3adafea_0xZZ0x1X,0,30,1594134851758,3,2,0,0,0,0,1,1,1,NULL,1,0,0,2020-06-08 09:24:36.0,2020-07-07 23:14:11.0,20201115
app00khv0zv4279,u_5eb666554a42a_zzMKFbmxtW,uu_5f02791513107_V7qIf1pc,ac_5f1531b52f0f3_xL49avBh,0,15,1597149179924,2,1,0,0,0,0,1,1,1,NULL,1,0,0,2020-07-27 09:03:59.0,2020-08-11 20:32:59.0,20201115
app00khv0zv4279,u_5eba4afe5f5a6_Cbz7hQsLWb,uu_5f1e283c6a653_hHzBZbKn,ac_5f1531b52f0f3_xL49avBh,0,30,1598305849832,3,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-07-27 09:05:28.0,2020-08-25 05:50:49.0,20201115
app00khv0zv4279,u_5eba97bd4151d_njcMuv8vfR,uu_5edce76dbdc0b_om58EZME,ac_5edccc3adafea_0xZZ0x1X,0,30,1594132783609,4,1,0,0,0,0,1,1,1,NULL,1,0,0,2020-06-07 21:11:09.0,2020-07-07 22:39:43.0,20201115
app00khv0zv4279,u_5ebf86b5c32a7_34644b8TW1,uu_5ee0487c169ea_3KvTTfGu,ac_5ede076e094c3_HdckcWYy,0,0,1591756967400,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-06-10 10:42:47.0,2020-06-10 10:42:47.0,20201115
app00khv0zv4279,u_5ec1f73b03228_LoRy0JmazD,uu_5eddbfe779013_qnHqPL8O,ac_5edccc3adafea_0xZZ0x1X,0,11,1592486152873,4,1,0,0,0,0,1,1,1,NULL,1,0,0,2020-06-08 12:34:47.0,2020-06-18 21:15:52.0,20201115
app00khv0zv4279,u_5ec1f73b03228_LoRy0JmazD,uu_5eddbfe779013_qnHqPL8O,ac_5f150368d973d_mQdWcAXt,0,28,1598365492774,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-07-27 12:37:00.0,2020-08-25 22:24:52.0,20201115
app00khv0zv4279,u_5ec21a8b2c8f1_EYEeQTBQtX,uu_5edec3a0af370_H3Whkef9,ac_5ed616e302ad5_S18CW9ZX,0,12,1592613914962,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-06-09 07:03:00.0,2020-06-20 08:45:14.0,20201115
app00khv0zv4279,u_5ec21a8b2c8f1_EYEeQTBQtX,uu_5edec3a0af370_H3Whkef9,ac_5f153135858b9_GbcsEps7,0,3,1596028352571,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-07-27 20:34:42.0,2020-07-29 21:12:32.0,20201115
app00khv0zv4279,u_5ec273417bdc4_fzZqko96bU,uu_5eddbd3d233f9_B4VPtI7Y,ac_5ed616e302ad5_S18CW9ZX,0,11,1592561184229,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-06-09 20:45:23.0,2020-06-19 18:06:24.0,20201115
app00khv0zv4279,u_5ec273417bdc4_fzZqko96bU,uu_5eddbd3d233f9_B4VPtI7Y,ac_5edccc3adafea_0xZZ0x1X,0,2,1591715764643,2,2,0,0,0,0,1,1,1,NULL,1,0,0,2020-06-08 12:23:25.0,2020-06-10 09:36:18.0,20201115
app00khv0zv4279,u_5ec273417bdc4_fzZqko96bU,uu_5eddbd3d233f9_B4VPtI7Y,ac_5f06ad6cbc590_CoF18fn1,0,34,1598503237331,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-07-21 23:43:47.0,2020-08-27 12:40:37.0,20201115
app00khv0zv4279,u_5ec273417bdc4_fzZqko96bU,uu_5eddbd3d233f9_B4VPtI7Y,ac_5f152da312c33_Vu9CVKwp,0,30,1598355466776,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-07-26 21:23:50.0,2020-08-25 19:37:46.0,20201115
app00khv0zv4279,u_5ec53a1d1033a_HsiboKzT9d,uu_5f1e273a6ec73_jyXhFNBO,ac_5f150368d973d_mQdWcAXt,0,29,1598367690776,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-07-27 09:02:01.0,2020-08-25 23:01:30.0,20201115
app00khv0zv4279,u_5ec64fc1b2d71_DcON4HW0Dy,uu_5ee0766d06af9_2Y2VM8CM,ac_5ed616e302ad5_S18CW9ZX,0,11,1592631386230,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-06-10 13:58:12.0,2020-06-20 13:36:26.0,20201115
app00khv0zv4279,u_5ece0b6b199b2_INOOntrX20,uu_5f0975e43f92e_Zjha9T5h,ac_5ef4140c3a1f9_s2wL6eyc,0,0,1594455556319,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-07-11 16:19:16.0,2020-07-11 16:19:16.0,20201115
app00khv0zv4279,u_5ed2143eea17d_UKlN40sivb,uu_5edf9ff956e1e_S56gbTUW,ac_5ed616e302ad5_S18CW9ZX,0,12,1592618537677,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-06-09 22:43:18.0,2020-06-20 10:02:17.0,20201115
app00khv0zv4279,u_5ed871efa5ba9_Y8aKczsJSR,uu_5ed8e265338cb_wrmbUSpy,ac_5ed616e302ad5_S18CW9ZX,0,11,1592531529078,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-06-04 20:00:48.0,2020-06-19 09:52:09.0,20201115
app00khv0zv4279,u_5ed871efa5ba9_Y8aKczsJSR,uu_5ed8e265338cb_wrmbUSpy,ac_5f06ad6cbc590_CoF18fn1,0,15,1595600606053,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-07-09 22:52:04.0,2020-07-24 22:23:26.0,20201115
app00khv0zv4279,u_5ed8db96c5506_jCCgn0L4PC,uu_5ede398c92a49_XRIpYvvs,ac_5ed616e302ad5_S18CW9ZX,0,12,1592617956605,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-06-08 21:14:45.0,2020-06-20 09:52:36.0,20201115
app00khv0zv4279,u_5ed9c2c334879_4UMtx6ayAA,uu_5edee43bba48b_lH7sUeJc,ac_5ed616e302ad5_S18CW9ZX,0,2,1591847313626,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-06-09 09:22:34.0,2020-06-11 11:48:33.0,20201115
app00khv0zv4279,u_5ed9e8b4739be_oJTVvtrbFW,uu_5edcda78483e9_XOAkTruy,ac_5ed616e302ad5_S18CW9ZX,0,8,1592378428946,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-06-09 16:43:00.0,2020-06-17 15:20:28.0,20201115
app00khv0zv4279,u_5ed9e8b4739be_oJTVvtrbFW,uu_5edcda78483e9_XOAkTruy,ac_5edccc3adafea_0xZZ0x1X,0,1,1591608387545,1,1,0,0,0,0,1,1,1,NULL,1,0,0,2020-06-07 20:15:52.0,2020-06-09 09:53:43.0,20201115
app00khv0zv4279,u_5ed9f1dd867a9_qSNPg0AWFT,uu_5ede3f1b8db23_RCXXL1Lu,ac_5ed616e302ad5_S18CW9ZX,0,12,1592608344884,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-06-08 21:38:17.0,2020-06-20 07:12:24.0,20201115
app00khv0zv4279,u_5eda01ded4dda_sBNueLGJpp,uu_5eda093b30c0f_KCxvKTwt,ac_5ed616e302ad5_S18CW9ZX,0,11,1592616564833,1,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-06-05 16:58:55.0,2020-06-20 09:29:24.0,20201115
app00khv0zv4279,u_5eda01ee72e66_T1ZRUFkvQI,uu_5edf666b564e3_buxawJjF,ac_5ed616e302ad5_S18CW9ZX,0,12,1592615510087,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-06-09 18:37:33.0,2020-06-20 09:11:50.0,20201115
app00khv0zv4279,u_5eda036f5fa8d_Tdz12XkJl2,uu_5eda0786cc30d_14YXJUH8,ac_5ed616e302ad5_S18CW9ZX,0,12,1592617830506,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-06-05 16:51:53.0,2020-06-20 09:50:30.0,20201115
app00khv0zv4279,u_5eda036f5fa8d_Tdz12XkJl2,uu_5eda0786cc30d_14YXJUH8,ac_5edccc3adafea_0xZZ0x1X,0,13,1592666616294,3,2,0,0,0,0,1,1,1,NULL,1,0,0,2020-06-07 20:17:08.0,2020-06-20 23:23:36.0,20201115
app00khv0zv4279,u_5eda05987f9a8_A2O2TlItfS,uu_5ede39aea10b6_gdqFyFaY,ac_5ed616e302ad5_S18CW9ZX,0,12,1592608953973,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-06-08 21:14:57.0,2020-06-20 07:22:33.0,20201115
app00khv0zv4279,u_5eda0787840ba_Zq8h9sat8q,uu_5ededcd5f3c59_G1V3j7kQ,ac_5ed616e302ad5_S18CW9ZX,0,11,1592621617844,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-06-09 11:04:33.0,2020-06-20 10:53:37.0,20201115
app00khv0zv4279,u_5eda0787840ba_Zq8h9sat8q,uu_5ededcd5f3c59_G1V3j7kQ,ac_5ede076e094c3_HdckcWYy,0,0,1591772664896,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-06-10 15:04:24.0,2020-06-10 15:04:24.0,20201115
app00khv0zv4279,u_5eda0a10891d3_CWvwCspAUk,uu_5ede3937c04bb_Y3eRh19F,ac_5ed616e302ad5_S18CW9ZX,0,12,1592616234093,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-06-08 21:13:24.0,2020-06-20 09:23:54.0,20201115
app00khv0zv4279,u_5eda103fadc66_R474irExQi,uu_5ede399a0021d_T5cwMdTt,ac_5ed616e302ad5_S18CW9ZX,0,12,1592624297053,0,1,0,0,0,0,1,1,1,NULL,1,0,0,2020-06-08 21:15:15.0,2020-06-20 11:38:17.0,20201115
app00khv0zv4279,u_5eda1a3c883f1_x2ZG5yVKpm,uu_5ede3981c0088_RvuDHLkT,ac_5ed616e302ad5_S18CW9ZX,0,12,1592613522495,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-06-09 10:59:19.0,2020-06-20 08:38:42.0,20201115
app00khv0zv4279,u_5eda403793f47_JomEQbgR1p,uu_5edecbf0abef7_ZMnos9E0,ac_5ed616e302ad5_S18CW9ZX,0,10,1592489440997,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-06-09 07:38:29.0,2020-06-18 22:10:41.0,20201115
app00khv0zv4279,u_5eda542981829_32gVymc2GS,uu_5ede393d3a9bc_920To8QD,ac_5ed616e302ad5_S18CW9ZX,0,12,1592622625122,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-06-08 21:13:09.0,2020-06-20 11:10:25.0,20201115
app00khv0zv4279,u_5eda542981829_32gVymc2GS,uu_5ede393d3a9bc_920To8QD,ac_5f06ad6cbc590_CoF18fn1,0,44,1598624003391,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-07-09 14:15:47.0,2020-08-28 22:13:23.0,20201115
app00khv0zv4279,u_5eda5cc3790cb_jEM4NA1qML,uu_5eda5d1cdf53d_2PkmfHBe,ac_5ee46e0a22984_6y30vgIi,0,12,1593401509609,2,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-06-18 11:53:15.0,2020-06-29 11:31:49.0,20201115
app00khv0zv4279,u_5eda724936e56_uDR4SBz25e,uu_5ede39501b4ac_xJjEHb4q,ac_5ed616e302ad5_S18CW9ZX,0,4,1592026637452,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-06-09 07:58:08.0,2020-06-13 13:37:17.0,20201115
app00khv0zv4279,u_5eda724936e56_uDR4SBz25e,uu_5ede39501b4ac_xJjEHb4q,ac_5edccc3adafea_0xZZ0x1X,0,4,1591872149219,3,1,0,0,0,0,1,1,1,NULL,1,0,0,2020-06-08 23:46:48.0,2020-06-11 18:42:29.0,20201115
app00khv0zv4279,u_5eda724936e56_uDR4SBz25e,uu_5ede39501b4ac_xJjEHb4q,ac_5f0ec72bc0ea5_Cu1jgNvB,0,1,1596035707623,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-07-29 23:14:18.0,2020-07-29 23:15:07.0,20201115
app00khv0zv4279,u_5edb0c2f60a21_eCaWWRm5MD,uu_5edb1a1595c67_XUBVOgjz,ac_5ed616e302ad5_S18CW9ZX,0,12,1592607053556,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-06-06 12:26:04.0,2020-06-20 06:50:53.0,20201115
app00khv0zv4279,u_5edb0c2f60a21_eCaWWRm5MD,uu_5edb1a1595c67_XUBVOgjz,ac_5f06ad6cbc590_CoF18fn1,0,47,1599491892042,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-07-09 23:39:24.0,2020-09-07 23:18:12.0,20201115
app00khv0zv4279,u_5edb0c2f60a21_eCaWWRm5MD,uu_5edb1a1595c67_XUBVOgjz,ac_5f152ff198545_iVmrNFXb,0,17,1597330418018,1,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-07-27 09:04:15.0,2020-08-13 22:53:38.0,20201115
app00khv0zv4279,u_5edb0d5f436a9_tOfTicCZGQ,uu_5edb9c5ef065d_nwWiZkxc,ac_5ed616e302ad5_S18CW9ZX,0,11,1592536554167,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-06-06 21:38:53.0,2020-06-19 11:15:54.0,20201115
app00khv0zv4279,u_5edb119c48949_qGOhXKrHKz,uu_5edb48d4b959d_PvzvIWfh,ac_5ed616e302ad5_S18CW9ZX,0,12,1592629744897,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-06-06 15:42:44.0,2020-06-20 13:09:04.0,20201115
app00khv0zv4279,u_5edb139e300f3_Rqx7MFkHN8,uu_5edb19a10986e_te8joIdQ,ac_5ed616e302ad5_S18CW9ZX,0,12,1592630408747,2,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-06-06 12:21:50.0,2020-06-20 13:20:08.0,20201115
app00khv0zv4279,u_5edb139e300f3_Rqx7MFkHN8,uu_5edb19a10986e_te8joIdQ,ac_5edccc3adafea_0xZZ0x1X,0,14,1592752061682,7,1,0,0,0,0,1,1,1,NULL,1,0,0,2020-06-07 20:15:55.0,2020-06-21 23:07:41.0,20201115
app00khv0zv4279,u_5edb139e300f3_Rqx7MFkHN8,uu_5edb19a10986e_te8joIdQ,ac_5f06ad6cbc590_CoF18fn1,0,0,1595316076761,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-07-21 15:21:16.0,2020-07-21 15:21:16.0,20201115
app00khv0zv4279,u_5edba4f2c784e_3OG93a9PFt,uu_5edbaa2b26bda_pBNip1zs,ac_5ed616e302ad5_S18CW9ZX,0,2,1591778255345,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-06-06 22:39:04.0,2020-06-10 16:37:35.0,20201115
app00khv0zv4279,u_5edbad8f6983d_rDlhfW2C0g,uu_5edee6d21780f_HR7JUi3q,ac_5ed616e302ad5_S18CW9ZX,0,10,1592582223456,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-06-09 13:26:27.0,2020-06-19 23:57:03.0,20201115
app00khv0zv4279,u_5edd9ee6b7758_HbSekHjkAq,uu_5cde1afe45978_Qy9EosGM,ac_5ed616e302ad5_S18CW9ZX,0,12,1592618243099,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-06-09 07:28:03.0,2020-06-20 09:57:23.0,20201115
app00khv0zv4279,u_5edda0f83631f_LX3F6mWwN8,uu_5edece1451a5b_X6sVyaH8,ac_5ed616e302ad5_S18CW9ZX,0,8,1592298681115,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-06-09 07:48:02.0,2020-06-16 17:11:21.0,20201115
app00khv0zv4279,u_5edda1056b24a_83u1Arsf3M,uu_5ef4b9f6d4e6f_1lydmKIS,ac_5edccc3adafea_0xZZ0x1X,0,0,1593096694927,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-06-25 22:51:34.0,2020-06-25 22:51:34.0,20201115
app00khv0zv4279,u_5eddc9552476a_S8LmfIlFpj,uu_5f1d778107580_WzvjoZvr,ac_5f152da312c33_Vu9CVKwp,0,4,1596116885411,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-07-26 20:31:16.0,2020-07-30 21:48:05.0,20201115
app00khv0zv4279,u_5eddf251f0901_nT7vJ7Yk2q,uu_5edf04dbf0b0f_n7S61408,ac_5ed616e302ad5_S18CW9ZX,0,12,1592627284148,0,1,0,0,0,0,1,1,1,NULL,1,0,0,2020-06-09 11:41:51.0,2020-06-20 12:28:04.0,20201115
app00khv0zv4279,u_5ede0abee9b7f_shKqNb6XSk,uu_5ed47b78a9306_8KRdBsyQ,ac_5edccc3adafea_0xZZ0x1X,0,0,1592800784867,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-06-22 12:39:44.0,2020-06-22 12:39:48.0,20201115
app00khv0zv4279,u_5ede1cbd74583_xj7oYOBCue,uu_5ede3930a6568_Fae3eeF1,ac_5ed616e302ad5_S18CW9ZX,0,12,1592618240183,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-06-08 21:17:36.0,2020-06-20 09:57:20.0,20201115
app00khv0zv4279,u_5edf0cddaf545_NJSgcu4tRv,uu_5edf5104a0169_Tc6RppeX,ac_5ed616e302ad5_S18CW9ZX,0,12,1592620379464,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-06-09 18:59:21.0,2020-06-20 10:32:59.0,20201115
app00khv0zv4279,u_5edf67e189777_FnegP38tar,uu_5edf845ad9213_R9dOI8WA,ac_5ed616e302ad5_S18CW9ZX,0,12,1592601286502,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-06-09 20:45:17.0,2020-06-20 05:14:46.0,20201115
app00khv0zv4279,u_5edf67e189777_FnegP38tar,uu_5edf845ad9213_R9dOI8WA,ac_5f06ad6cbc590_CoF18fn1,0,47,1598746945354,0,1,0,0,0,0,1,1,1,NULL,1,0,0,2020-07-09 23:37:22.0,2020-08-30 08:22:25.0,20201115
app00khv0zv4279,u_5edf6e87f0002_Rg4IoHDWVb,uu_5edf846dbaeca_p3mgbAFa,ac_5ed616e302ad5_S18CW9ZX,0,12,1592625107024,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-06-09 20:45:36.0,2020-06-20 11:51:47.0,20201115
app00khv0zv4279,u_5ee04570766e5_v3eN9kiLOd,uu_5ee045737f32b_QqR7Hsv8,ac_5ede076e094c3_HdckcWYy,0,0,1591756171783,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-06-10 10:29:31.0,2020-06-10 10:29:31.0,20201115
app00khv0zv4279,u_5ee04572ea266_7ZuRlVGLd3,uu_5ee0457678efd_Kh7REZPW,ac_5ede076e094c3_HdckcWYy,0,2,1591886309266,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-06-10 10:29:24.0,2020-06-11 22:38:29.0,20201115
app00khv0zv4279,u_5ee04579d8ad3_dZjV1z4Nb6,uu_5ee0457c83aee_5EvDdY4X,ac_5ede076e094c3_HdckcWYy,0,0,1591756165343,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-06-10 10:29:25.0,2020-06-10 10:29:25.0,20201115
app00khv0zv4279,u_5ee0457d43e48_yPma8Qkk3W,uu_5ee045801ea8d_gjYjO7v0,ac_5ede076e094c3_HdckcWYy,0,2,1591875926088,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-06-10 10:29:43.0,2020-06-11 19:45:26.0,20201115
app00khv0zv4279,u_5ee04585b7ed7_IHuopy6KB6,uu_5ee045881dd84_hIeVYL2R,ac_5ede076e094c3_HdckcWYy,0,0,1591756197533,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-06-10 10:29:57.0,2020-06-10 10:29:57.0,20201115
app00khv0zv4279,u_5ee0458a35dad_LU7zEGvV6Z,uu_5ee0459077418_rsla9sGZ,ac_5ede076e094c3_HdckcWYy,0,0,1591756181018,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-06-10 10:29:40.0,2020-06-10 10:29:41.0,20201115
app00khv0zv4279,u_5ee045cec9c4b_xAndqgJFI0,uu_5ee045d235ef4_ognNGQ2T,ac_5ede076e094c3_HdckcWYy,0,0,1591756262842,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-06-10 10:31:02.0,2020-06-10 10:31:03.0,20201115
app00khv0zv4279,u_5ee047316cf2a_1b5KWTOzXM,uu_5ee04734613dc_kmTkUnng,ac_5f150368d973d_mQdWcAXt,0,8,1596533149079,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-07-27 09:02:46.0,2020-08-04 17:25:49.0,20201115
app00khv0zv4279,u_5ee048cf7deca_YNFAdsPqfs,uu_5ee048d20e39d_um5qv1xc,ac_5ede076e094c3_HdckcWYy,0,3,1592011410078,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-06-10 10:44:01.0,2020-06-13 09:23:30.0,20201115
app00khv0zv4279,u_5ee048cf7deca_YNFAdsPqfs,uu_5ee048d20e39d_um5qv1xc,ac_5ee46e0a22984_6y30vgIi,0,4,1592726391253,2,2,0,0,0,0,1,1,1,NULL,1,0,0,2020-06-18 07:41:34.0,2020-06-21 15:59:51.0,20201115
app00khv0zv4279,u_5ee048cf7deca_YNFAdsPqfs,uu_5ee048d20e39d_um5qv1xc,ac_5ef4140c3a1f9_s2wL6eyc,0,12,1595219859942,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-07-09 17:05:05.0,2020-07-20 12:37:39.0,20201115
app00khv0zv4279,u_5ee05619733bb_J9z65CQN1K,uu_5ee0561c258c0_gxbUtReW,ac_5ede076e094c3_HdckcWYy,0,0,1591760426119,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-06-10 11:40:26.0,2020-06-10 11:40:26.0,20201115
